"Subject" "Activity" "Metric" "Average"
29 "STANDING" "tBodyGyro-mean()-Z" 0.0827583768461538
29 "STANDING" "tBodyGyroJerk-mean()-X" -0.0988701505538462
29 "STANDING" "tBodyGyroJerk-mean()-Y" -0.0405110578461538
29 "STANDING" "tBodyGyroJerk-mean()-Z" -0.0544926306307692
29 "STANDING" "tBodyAccMag-mean()" -0.984745318923077
29 "STANDING" "tGravityAccMag-mean()" -0.984745318923077
29 "STANDING" "tBodyAccJerkMag-mean()" -0.990785419538462
29 "STANDING" "tBodyGyroMag-mean()" -0.980657340461539
29 "STANDING" "tBodyGyroJerkMag-mean()" -0.992144698923077
29 "STANDING" "fBodyAcc-mean()-X" -0.995024039692308
29 "STANDING" "fBodyAcc-mean()-Y" -0.973345770461538
29 "STANDING" "fBodyAcc-mean()-Z" -0.984096024769231
29 "STANDING" "fBodyAccJerk-mean()-X" -0.993736906
29 "STANDING" "fBodyAccJerk-mean()-Y" -0.983194980615385
29 "STANDING" "fBodyAccJerk-mean()-Z" -0.988541579384615
29 "STANDING" "fBodyGyro-mean()-X" -0.974485449538462
29 "STANDING" "fBodyGyro-mean()-Y" -0.991586674
29 "STANDING" "fBodyGyro-mean()-Z" -0.983654714461538
29 "STANDING" "fBodyAccMag-mean()" -0.984548094769231
29 "STANDING" "fBodyBodyAccJerkMag-mean()" -0.989793892615385
29 "STANDING" "fBodyBodyGyroMag-mean()" -0.980879722923077
29 "STANDING" "fBodyBodyGyroJerkMag-mean()" -0.991672052
29 "STANDING" "tBodyAcc-std()-X" -0.996068635384615
29 "STANDING" "tBodyAcc-std()-Y" -0.969295721076923
29 "STANDING" "tBodyAcc-std()-Z" -0.980207488923077
29 "STANDING" "tGravityAcc-std()-X" -0.996764227384615
29 "STANDING" "tGravityAcc-std()-Y" -0.985134032307692
29 "STANDING" "tGravityAcc-std()-Z" -0.984464543538462
29 "STANDING" "tBodyAccJerk-std()-X" -0.993652820615385
29 "STANDING" "tBodyAccJerk-std()-Y" -0.983338157846154
29 "STANDING" "tBodyAccJerk-std()-Z" -0.990593859692308
29 "STANDING" "tBodyGyro-std()-X" -0.977994819846154
29 "STANDING" "tBodyGyro-std()-Y" -0.990364876307692
29 "STANDING" "tBodyGyro-std()-Z" -0.983368643230769
29 "STANDING" "tBodyGyroJerk-std()-X" -0.983293061692308
29 "STANDING" "tBodyGyroJerk-std()-Y" -0.995533113076923
29 "STANDING" "tBodyGyroJerk-std()-Z" -0.990685705384615
29 "STANDING" "tBodyAccMag-std()" -0.981745712923077
29 "STANDING" "tGravityAccMag-std()" -0.981745712923077
29 "STANDING" "tBodyAccJerkMag-std()" -0.990495689538462
29 "STANDING" "tBodyGyroMag-std()" -0.975358665384615
29 "STANDING" "tBodyGyroJerkMag-std()" -0.991453632153846
29 "STANDING" "fBodyAcc-std()-X" -0.996604570307692
29 "STANDING" "fBodyAcc-std()-Y" -0.968278553076923
29 "STANDING" "fBodyAcc-std()-Z" -0.978802973692308
29 "STANDING" "fBodyAccJerk-std()-X" -0.994123423538462
29 "STANDING" "fBodyAccJerk-std()-Y" -0.984782782307692
29 "STANDING" "fBodyAccJerk-std()-Z" -0.991316374615385
29 "STANDING" "fBodyGyro-std()-X" -0.979162564923077
29 "STANDING" "fBodyGyro-std()-Y" -0.989643721230769
29 "STANDING" "fBodyGyro-std()-Z" -0.984714226461538
29 "STANDING" "fBodyAccMag-std()" -0.982247716
29 "STANDING" "fBodyBodyAccJerkMag-std()" -0.990327934615385
29 "STANDING" "fBodyBodyGyroMag-std()" -0.975938728769231
29 "STANDING" "fBodyBodyGyroJerkMag-std()" -0.991516778307692
30 "STANDING" "tBodyAcc-mean()-X" 0.277112699152542
30 "STANDING" "tBodyAcc-mean()-Y" -0.0170163887813559
30 "STANDING" "tBodyAcc-mean()-Z" -0.108756209835593
30 "STANDING" "tGravityAcc-mean()-X" 0.968556705084746
30 "STANDING" "tGravityAcc-mean()-Y" -0.100296804186441
30 "STANDING" "tGravityAcc-mean()-Z" 0.0243044362542373
30 "STANDING" "tBodyAccJerk-mean()-X" 0.0752414472033898
30 "STANDING" "tBodyAccJerk-mean()-Y" 0.0120860416340678
30 "STANDING" "tBodyAccJerk-mean()-Z" 0.00190841458130508
30 "STANDING" "tBodyGyro-mean()-X" -0.027613853538983
30 "STANDING" "tBodyGyro-mean()-Y" -0.0670334379830509
30 "STANDING" "tBodyGyro-mean()-Z" 0.0802514754237288
30 "STANDING" "tBodyGyroJerk-mean()-X" -0.0997160228220339
30 "STANDING" "tBodyGyroJerk-mean()-Y" -0.0437759700423729
30 "STANDING" "tBodyGyroJerk-mean()-Z" -0.0520307176474576
30 "STANDING" "tBodyAccMag-mean()" -0.930573574915254
30 "STANDING" "tGravityAccMag-mean()" -0.930573574915254
30 "STANDING" "tBodyAccJerkMag-mean()" -0.971225190169491
30 "STANDING" "tBodyGyroMag-mean()" -0.913890564915254
30 "STANDING" "tBodyGyroJerkMag-mean()" -0.972995273898305
30 "STANDING" "fBodyAcc-mean()-X" -0.972014050847458
30 "STANDING" "fBodyAcc-mean()-Y" -0.919475121186441
30 "STANDING" "fBodyAcc-mean()-Z" -0.938089774915254
30 "STANDING" "fBodyAccJerk-mean()-X" -0.967857589322034
30 "STANDING" "fBodyAccJerk-mean()-Y" -0.957434887457627
30 "STANDING" "fBodyAccJerk-mean()-Z" -0.962892627966102
30 "STANDING" "fBodyGyro-mean()-X" -0.915742855084746
30 "STANDING" "fBodyGyro-mean()-Y" -0.945628836949153
30 "STANDING" "fBodyGyro-mean()-Z" -0.937798124576271
30 "STANDING" "fBodyAccMag-mean()" -0.932047450677966
30 "STANDING" "fBodyBodyAccJerkMag-mean()" -0.953357615932203
30 "STANDING" "fBodyBodyGyroMag-mean()" -0.917449417288136
30 "STANDING" "fBodyBodyGyroJerkMag-mean()" -0.959242165084746
30 "STANDING" "tBodyAcc-std()-X" -0.977559426949153
30 "STANDING" "tBodyAcc-std()-Y" -0.891654527118644
30 "STANDING" "tBodyAcc-std()-Z" -0.912850596949152
30 "STANDING" "tGravityAcc-std()-X" -0.996420919152542
30 "STANDING" "tGravityAcc-std()-Y" -0.95814576338983
30 "STANDING" "tGravityAcc-std()-Z" -0.949207368305085
30 "STANDING" "tBodyAccJerk-std()-X" -0.968430745254237
30 "STANDING" "tBodyAccJerk-std()-Y" -0.957318881355932
30 "STANDING" "tBodyAccJerk-std()-Z" -0.968897316101695
30 "STANDING" "tBodyGyro-std()-X" -0.911408517966102
30 "STANDING" "tBodyGyro-std()-Y" -0.94070541220339
30 "STANDING" "tBodyGyro-std()-Z" -0.93083468440678
30 "STANDING" "tBodyGyroJerk-std()-X" -0.960119074237288
30 "STANDING" "tBodyGyroJerk-std()-Y" -0.968135006271186
30 "STANDING" "tBodyGyroJerk-std()-Z" -0.970845670677966
30 "STANDING" "tBodyAccMag-std()" -0.916570441355932
30 "STANDING" "tGravityAccMag-std()" -0.916570441355932
30 "STANDING" "tBodyAccJerkMag-std()" -0.950762271186441
30 "STANDING" "tBodyGyroMag-std()" -0.887247636779661
30 "STANDING" "tBodyGyroJerkMag-std()" -0.955995671864407
30 "STANDING" "fBodyAcc-std()-X" -0.980426575762712
30 "STANDING" "fBodyAcc-std()-Y" -0.885572781694915
30 "STANDING" "fBodyAcc-std()-Z" -0.907286793050847
30 "STANDING" "fBodyAccJerk-std()-X" -0.972216728644068
30 "STANDING" "fBodyAccJerk-std()-Y" -0.960442360508475
30 "STANDING" "fBodyAccJerk-std()-Z" -0.973954338305085
30 "STANDING" "fBodyGyro-std()-X" -0.911718163220339
30 "STANDING" "fBodyGyro-std()-Y" -0.939469774067797
30 "STANDING" "fBodyGyro-std()-Z" -0.935176884915254
30 "STANDING" "fBodyAccMag-std()" -0.921733233050847
30 "STANDING" "fBodyBodyAccJerkMag-std()" -0.946639846949153
30 "STANDING" "fBodyBodyGyroMag-std()" -0.888872227966102
30 "STANDING" "fBodyBodyGyroJerkMag-std()" -0.955008564237288
2 "STANDING" "tBodyAcc-mean()-X" 0.277911472222222
2 "STANDING" "tBodyAcc-mean()-Y" -0.0184208270166667
2 "STANDING" "tBodyAcc-mean()-Z" -0.105908536055556
2 "STANDING" "tGravityAcc-mean()-X" 0.896928566851852
2 "STANDING" "tGravityAcc-mean()-Y" -0.370062696851852
2 "STANDING" "tGravityAcc-mean()-Z" 0.129747161222222
2 "STANDING" "tBodyAccJerk-mean()-X" 0.0747588597592593
2 "STANDING" "tBodyAccJerk-mean()-Y" 0.0103291774794444
2 "STANDING" "tBodyAccJerk-mean()-Z" -0.00837158846722222
2 "STANDING" "tBodyGyro-mean()-X" -0.0238623875712963
2 "STANDING" "tBodyGyro-mean()-Y" -0.0820396577592593
2 "STANDING" "tBodyGyro-mean()-Z" 0.0878351695481481
2 "STANDING" "tBodyGyroJerk-mean()-X" -0.105562157888889
2 "STANDING" "tBodyGyroJerk-mean()-Y" -0.042241953537037
2 "STANDING" "tBodyGyroJerk-mean()-Z" -0.0546539479425926
2 "STANDING" "tBodyAccMag-mean()" -0.965875181296296
2 "STANDING" "tGravityAccMag-mean()" -0.965875181296296
2 "STANDING" "tBodyAccJerkMag-mean()" -0.980489077407407
2 "STANDING" "tBodyGyroMag-mean()" -0.963466341851852
2 "STANDING" "tBodyGyroJerkMag-mean()" -0.983951904259259
2 "STANDING" "fBodyAcc-mean()-X" -0.983946739814815
2 "STANDING" "fBodyAcc-mean()-Y" -0.959871697407407
2 "STANDING" "fBodyAcc-mean()-Z" -0.962471195740741
2 "STANDING" "fBodyAccJerk-mean()-X" -0.980973241666667
2 "STANDING" "fBodyAccJerk-mean()-Y" -0.970851337962963
2 "STANDING" "fBodyAccJerk-mean()-Z" -0.979775152037037
2 "STANDING" "fBodyGyro-mean()-X" -0.967037112037037
2 "STANDING" "fBodyGyro-mean()-Y" -0.972576152962963
2 "STANDING" "fBodyGyro-mean()-Z" -0.960627696111111
2 "STANDING" "fBodyAccMag-mean()" -0.964052166481482
2 "STANDING" "fBodyBodyAccJerkMag-mean()" -0.977065295555556
2 "STANDING" "fBodyBodyGyroMag-mean()" -0.961775904814815
2 "STANDING" "fBodyBodyGyroJerkMag-mean()" -0.977849827407407
2 "STANDING" "tBodyAcc-std()-X" -0.987271889259259
2 "STANDING" "tBodyAcc-std()-Y" -0.957304989259259
2 "STANDING" "tBodyAcc-std()-Z" -0.949741851296296
2 "STANDING" "tGravityAcc-std()-X" -0.986685818703704
2 "STANDING" "tGravityAcc-std()-Y" -0.97419442037037
2 "STANDING" "tGravityAcc-std()-Z" -0.945927078703704
2 "STANDING" "tBodyAccJerk-std()-X" -0.981085715555556
2 "STANDING" "tBodyAccJerk-std()-Y" -0.97105943962963
2 "STANDING" "tBodyAccJerk-std()-Z" -0.982841446481482
2 "STANDING" "tBodyGyro-std()-X" -0.972998629814815
2 "STANDING" "tBodyGyro-std()-Y" -0.971441996481481
2 "STANDING" "tBodyGyro-std()-Z" -0.964856701851852
2 "STANDING" "tBodyGyroJerk-std()-X" -0.979324000740741
2 "STANDING" "tBodyGyroJerk-std()-Y" -0.983447258518519
2 "STANDING" "tBodyGyroJerk-std()-Z" -0.973610118333333
2 "STANDING" "tBodyAccMag-std()" -0.957874965
2 "STANDING" "tGravityAccMag-std()" -0.957874965
2 "STANDING" "tBodyAccJerkMag-std()" -0.976675280185185
2 "STANDING" "tBodyGyroMag-std()" -0.95394338037037
2 "STANDING" "tBodyGyroJerkMag-std()" -0.977204427777778
2 "STANDING" "fBodyAcc-std()-X" -0.989056469814815
2 "STANDING" "fBodyAcc-std()-Y" -0.957908842222222
2 "STANDING" "fBodyAcc-std()-Z" -0.946433583518518
2 "STANDING" "fBodyAccJerk-std()-X" -0.983007923703704
2 "STANDING" "fBodyAccJerk-std()-Y" -0.973520241111111
2 "STANDING" "fBodyAccJerk-std()-Z" -0.984599905185185
2 "STANDING" "fBodyGyro-std()-X" -0.97498812462963
2 "STANDING" "fBodyGyro-std()-Y" -0.97103605037037
2 "STANDING" "fBodyGyro-std()-Z" -0.969754295740741
2 "STANDING" "fBodyAccMag-std()" -0.960519381481482
2 "STANDING" "fBodyBodyAccJerkMag-std()" -0.97516046
2 "STANDING" "fBodyBodyGyroMag-std()" -0.956788725740741
2 "STANDING" "fBodyBodyGyroJerkMag-std()" -0.977754298148148
4 "STANDING" "tBodyAcc-mean()-X" 0.280499745892857
4 "STANDING" "tBodyAcc-mean()-Y" -0.00948911098553571
4 "STANDING" "tBodyAcc-mean()-Z" -0.0961574905535714
4 "STANDING" "tGravityAcc-mean()-X" 0.95619779125
4 "STANDING" "tGravityAcc-mean()-Y" -0.0759009061071429
4 "STANDING" "tGravityAcc-mean()-Z" 0.166893825946429
4 "STANDING" "tBodyAccJerk-mean()-X" 0.0721328379857143
4 "STANDING" "tBodyAccJerk-mean()-Y" -0.00653015693773214
4 "STANDING" "tBodyAccJerk-mean()-Z" -0.0211889890567857
4 "STANDING" "tBodyGyro-mean()-X" -0.0306449342357143
4 "STANDING" "tBodyGyro-mean()-Y" -0.061824850625
4 "STANDING" "tBodyGyro-mean()-Z" 0.0755636430892857
4 "STANDING" "tBodyGyroJerk-mean()-X" -0.103057894142857
4 "STANDING" "tBodyGyroJerk-mean()-Y" -0.0461257201357143
4 "STANDING" "tBodyGyroJerk-mean()-Z" -0.0490753497867857
4 "STANDING" "tBodyAccMag-mean()" -0.906478051785714
4 "STANDING" "tGravityAccMag-mean()" -0.906478051785714
4 "STANDING" "tBodyAccJerkMag-mean()" -0.963370738392857
4 "STANDING" "tBodyGyroMag-mean()" -0.900982100535714
4 "STANDING" "tBodyGyroJerkMag-mean()" -0.967614073928571
4 "STANDING" "fBodyAcc-mean()-X" -0.973497549642857
4 "STANDING" "fBodyAcc-mean()-Y" -0.889549205
4 "STANDING" "fBodyAcc-mean()-Z" -0.93164342125
4 "STANDING" "fBodyAccJerk-mean()-X" -0.972310894285714
4 "STANDING" "fBodyAccJerk-mean()-Y" -0.937624242142857
4 "STANDING" "fBodyAccJerk-mean()-Z" -0.968648411607143
4 "STANDING" "fBodyGyro-mean()-X" -0.905464161964286
4 "STANDING" "fBodyGyro-mean()-Y" -0.955992945178571
4 "STANDING" "fBodyGyro-mean()-Z" -0.915280955357143
4 "STANDING" "fBodyAccMag-mean()" -0.917614014821429
4 "STANDING" "fBodyBodyAccJerkMag-mean()" -0.956139283571429
4 "STANDING" "fBodyBodyGyroMag-mean()" -0.914209165714286
4 "STANDING" "fBodyBodyGyroJerkMag-mean()" -0.964471139464286
4 "STANDING" "tBodyAcc-std()-X" -0.97692058
4 "STANDING" "tBodyAcc-std()-Y" -0.86159737875
4 "STANDING" "tBodyAcc-std()-Z" -0.896880538392857
4 "STANDING" "tGravityAcc-std()-X" -0.972908355892857
4 "STANDING" "tGravityAcc-std()-Y" -0.917613464821429
4 "STANDING" "tGravityAcc-std()-Z" -0.899404775267857
4 "STANDING" "tBodyAccJerk-std()-X" -0.972586541964286
4 "STANDING" "tBodyAccJerk-std()-Y" -0.938354677857143
4 "STANDING" "tBodyAccJerk-std()-Z" -0.973054201071429
4 "STANDING" "tBodyGyro-std()-X" -0.909687974464286
4 "STANDING" "tBodyGyro-std()-Y" -0.949227146964286
4 "STANDING" "tBodyGyro-std()-Z" -0.909995038571429
4 "STANDING" "tBodyGyroJerk-std()-X" -0.949633878571429
4 "STANDING" "tBodyGyroJerk-std()-Y" -0.976065174642857
4 "STANDING" "tBodyGyroJerk-std()-Z" -0.957982019464286
4 "STANDING" "tBodyAccMag-std()" -0.890976683392857
4 "STANDING" "tGravityAccMag-std()" -0.890976683392857
4 "STANDING" "tBodyAccJerkMag-std()" -0.958159482142857
4 "STANDING" "tBodyGyroMag-std()" -0.885144317678571
4 "STANDING" "tBodyGyroJerkMag-std()" -0.964282784285714
4 "STANDING" "fBodyAcc-std()-X" -0.978737637678571
4 "STANDING" "fBodyAcc-std()-Y" -0.857380281803571
4 "STANDING" "fBodyAcc-std()-Z" -0.887554317678571
4 "STANDING" "fBodyAccJerk-std()-X" -0.975706723571429
4 "STANDING" "fBodyAccJerk-std()-Y" -0.944075308928571
4 "STANDING" "fBodyAccJerk-std()-Z" -0.976229505535714
4 "STANDING" "fBodyGyro-std()-X" -0.912464793928571
4 "STANDING" "fBodyGyro-std()-Y" -0.945825840178571
4 "STANDING" "fBodyGyro-std()-Z" -0.91665163125
4 "STANDING" "fBodyAccMag-std()" -0.895340042142857
4 "STANDING" "fBodyBodyAccJerkMag-std()" -0.96003249875
4 "STANDING" "fBodyBodyGyroMag-std()" -0.887194404285714
4 "STANDING" "fBodyBodyGyroJerkMag-std()" -0.9664302175
9 "STANDING" "tBodyAcc-mean()-X" 0.282310057333333
9 "STANDING" "tBodyAcc-mean()-Y" -0.0200454954022222
9 "STANDING" "tBodyAcc-mean()-Z" -0.0952747481333333
9 "STANDING" "tGravityAcc-mean()-X" 0.961323502222222
9 "STANDING" "tGravityAcc-mean()-Y" -0.010383816474
9 "STANDING" "tGravityAcc-mean()-Z" 0.00914769235555555
9 "STANDING" "tBodyAccJerk-mean()-X" 0.0760032053555556
9 "STANDING" "tBodyAccJerk-mean()-Y" 0.0130699796066667
9 "STANDING" "tBodyAccJerk-mean()-Z" -0.004700785502
9 "STANDING" "tBodyGyro-mean()-X" -0.029183136346
9 "STANDING" "tBodyGyro-mean()-Y" -0.060810158296
9 "STANDING" "tBodyGyro-mean()-Z" 0.0992409332222222
9 "STANDING" "tBodyGyroJerk-mean()-X" -0.095897704
9 "STANDING" "tBodyGyroJerk-mean()-Y" -0.0419199574333333
9 "STANDING" "tBodyGyroJerk-mean()-Z" -0.0575743131488889
9 "STANDING" "tBodyAccMag-mean()" -0.945167482444444
9 "STANDING" "tGravityAccMag-mean()" -0.945167482444444
9 "STANDING" "tBodyAccJerkMag-mean()" -0.969524578888889
9 "STANDING" "tBodyGyroMag-mean()" -0.921030223111111
9 "STANDING" "tBodyGyroJerkMag-mean()" -0.969824044222222
9 "STANDING" "fBodyAcc-mean()-X" -0.971662692
9 "STANDING" "fBodyAcc-mean()-Y" -0.944849431777778
9 "STANDING" "fBodyAcc-mean()-Z" -0.941686874222222
9 "STANDING" "fBodyAccJerk-mean()-X" -0.971313768666667
9 "STANDING" "fBodyAccJerk-mean()-Y" -0.962624298888889
9 "STANDING" "fBodyAccJerk-mean()-Z" -0.967129200444444
9 "STANDING" "fBodyGyro-mean()-X" -0.916974437555556
9 "STANDING" "fBodyGyro-mean()-Y" -0.954514301555556
9 "STANDING" "fBodyGyro-mean()-Z" -0.941510336
9 "STANDING" "fBodyAccMag-mean()" -0.946330171777778
9 "STANDING" "fBodyBodyAccJerkMag-mean()" -0.963242884
9 "STANDING" "fBodyBodyGyroMag-mean()" -0.929769067777778
9 "STANDING" "fBodyBodyGyroJerkMag-mean()" -0.967491628
9 "STANDING" "tBodyAcc-std()-X" -0.975741252444444
9 "STANDING" "tBodyAcc-std()-Y" -0.938635759333333
9 "STANDING" "tBodyAcc-std()-Z" -0.919295805777778
9 "STANDING" "tGravityAcc-std()-X" -0.989103160444444
9 "STANDING" "tGravityAcc-std()-Y" -0.972573867555556
9 "STANDING" "tGravityAcc-std()-Z" -0.932245295111111
9 "STANDING" "tBodyAccJerk-std()-X" -0.969973398888889
9 "STANDING" "tBodyAccJerk-std()-Y" -0.963849332888889
9 "STANDING" "tBodyAccJerk-std()-Z" -0.970584264666667
9 "STANDING" "tBodyGyro-std()-X" -0.921990612
9 "STANDING" "tBodyGyro-std()-Y" -0.946046640444444
9 "STANDING" "tBodyGyro-std()-Z" -0.939889737333333
9 "STANDING" "tBodyGyroJerk-std()-X" -0.949105691555556
9 "STANDING" "tBodyGyroJerk-std()-Y" -0.975036530444444
9 "STANDING" "tBodyGyroJerk-std()-Z" -0.969726483555556
9 "STANDING" "tBodyAccMag-std()" -0.936105010444444
9 "STANDING" "tGravityAccMag-std()" -0.936105010444444
9 "STANDING" "tBodyAccJerkMag-std()" -0.963764177777778
9 "STANDING" "tBodyGyroMag-std()" -0.908291403111111
9 "STANDING" "tBodyGyroJerkMag-std()" -0.965287050888889
9 "STANDING" "fBodyAcc-std()-X" -0.977579248444444
9 "STANDING" "fBodyAcc-std()-Y" -0.938790016888889
9 "STANDING" "fBodyAcc-std()-Z" -0.913896832222222
9 "STANDING" "fBodyAccJerk-std()-X" -0.971278823333333
9 "STANDING" "fBodyAccJerk-std()-Y" -0.968234579555556
9 "STANDING" "fBodyAccJerk-std()-Z" -0.972588748666667
9 "STANDING" "fBodyGyro-std()-X" -0.924738576444444
9 "STANDING" "fBodyGyro-std()-Y" -0.941950576888889
9 "STANDING" "fBodyGyro-std()-Z" -0.944942811777778
9 "STANDING" "fBodyAccMag-std()" -0.940265546444444
9 "STANDING" "fBodyBodyAccJerkMag-std()" -0.963593159555556
9 "STANDING" "fBodyBodyGyroMag-std()" -0.910909659555556
9 "STANDING" "fBodyBodyGyroJerkMag-std()" -0.964770799111111
10 "STANDING" "tBodyAcc-mean()-X" 0.276650300681818
10 "STANDING" "tBodyAcc-mean()-Y" -0.0155418603409091
10 "STANDING" "tBodyAcc-mean()-Z" -0.107964083931818
10 "STANDING" "tGravityAcc-mean()-X" 0.954008785454545
10 "STANDING" "tGravityAcc-mean()-Y" -0.0431597830454545
10 "STANDING" "tGravityAcc-mean()-Z" 0.0346980210431818
10 "STANDING" "tBodyAccJerk-mean()-X" 0.0809784390227273
10 "STANDING" "tBodyAccJerk-mean()-Y" 0.0119007630575
10 "STANDING" "tBodyAccJerk-mean()-Z" -0.00485841031477273
10 "STANDING" "tBodyGyro-mean()-X" -0.0281854325604545
10 "STANDING" "tBodyGyro-mean()-Y" -0.0876820486363636
10 "STANDING" "tBodyGyro-mean()-Z" 0.103251560681818
10 "STANDING" "tBodyGyroJerk-mean()-X" -0.104753833181818
10 "STANDING" "tBodyGyroJerk-mean()-Y" -0.0371593000727273
10 "STANDING" "tBodyGyroJerk-mean()-Z" -0.0584162547045455
10 "STANDING" "tBodyAccMag-mean()" -0.951988907954545
10 "STANDING" "tGravityAccMag-mean()" -0.951988907954545
10 "STANDING" "tBodyAccJerkMag-mean()" -0.965163818409091
10 "STANDING" "tBodyGyroMag-mean()" -0.929787259772727
10 "STANDING" "tBodyGyroJerkMag-mean()" -0.971637661590909
10 "STANDING" "fBodyAcc-mean()-X" -0.970099814318182
10 "STANDING" "fBodyAcc-mean()-Y" -0.923378745227273
10 "STANDING" "fBodyAcc-mean()-Z" -0.955272383863636
10 "STANDING" "fBodyAccJerk-mean()-X" -0.963565166136364
10 "STANDING" "fBodyAccJerk-mean()-Y" -0.942187760454545
10 "STANDING" "fBodyAccJerk-mean()-Z" -0.972241512272727
10 "STANDING" "fBodyGyro-mean()-X" -0.924005912954545
10 "STANDING" "fBodyGyro-mean()-Y" -0.960323800909091
10 "STANDING" "fBodyGyro-mean()-Z" -0.950915730909091
10 "STANDING" "fBodyAccMag-mean()" -0.9401101675
10 "STANDING" "fBodyBodyAccJerkMag-mean()" -0.951633690454545
10 "STANDING" "fBodyBodyGyroMag-mean()" -0.937786743409091
10 "STANDING" "fBodyBodyGyroJerkMag-mean()" -0.965614081363636
10 "STANDING" "tBodyAcc-std()-X" -0.978403481818182
10 "STANDING" "tBodyAcc-std()-Y" -0.919561843409091
10 "STANDING" "tBodyAcc-std()-Z" -0.941271440454545
10 "STANDING" "tGravityAcc-std()-X" -0.991259485
10 "STANDING" "tGravityAcc-std()-Y" -0.975410724090909
10 "STANDING" "tGravityAcc-std()-Z" -0.959579657727273
10 "STANDING" "tBodyAccJerk-std()-X" -0.964311490454545
10 "STANDING" "tBodyAccJerk-std()-Y" -0.941328663409091
10 "STANDING" "tBodyAccJerk-std()-Z" -0.9764306
10 "STANDING" "tBodyGyro-std()-X" -0.929895057954545
10 "STANDING" "tBodyGyro-std()-Y" -0.958861164090909
10 "STANDING" "tBodyGyro-std()-Z" -0.953681099545455
10 "STANDING" "tBodyGyroJerk-std()-X" -0.950367548409091
10 "STANDING" "tBodyGyroJerk-std()-Y" -0.976445016590909
10 "STANDING" "tBodyGyroJerk-std()-Z" -0.969051030681818
10 "STANDING" "tBodyAccMag-std()" -0.937264537954545
10 "STANDING" "tGravityAccMag-std()" -0.937264537954545
10 "STANDING" "tBodyAccJerkMag-std()" -0.952058214545455
10 "STANDING" "tBodyGyroMag-std()" -0.920486810227273
10 "STANDING" "tBodyGyroJerkMag-std()" -0.964409410454545
10 "STANDING" "fBodyAcc-std()-X" -0.982949246136364
10 "STANDING" "fBodyAcc-std()-Y" -0.921860476590909
10 "STANDING" "fBodyAcc-std()-Z" -0.938098683181818
10 "STANDING" "fBodyAccJerk-std()-X" -0.968612135909091
10 "STANDING" "fBodyAccJerk-std()-Y" -0.944847393636364
10 "STANDING" "fBodyAccJerk-std()-Z" -0.979428729090909
10 "STANDING" "fBodyGyro-std()-X" -0.932273942727273
10 "STANDING" "fBodyGyro-std()-Y" -0.958399857954545
10 "STANDING" "fBodyGyro-std()-Z" -0.958901257272727
10 "STANDING" "fBodyAccMag-std()" -0.945048242954545
10 "STANDING" "fBodyBodyAccJerkMag-std()" -0.952105964545455
10 "STANDING" "fBodyBodyGyroMag-std()" -0.922961550454545
10 "STANDING" "fBodyBodyGyroJerkMag-std()" -0.965055815454545
12 "STANDING" "tBodyAcc-mean()-X" 0.277405834918033
12 "STANDING" "tBodyAcc-mean()-Y" -0.0169002543196721
12 "STANDING" "tBodyAcc-mean()-Z" -0.105526999754098
12 "STANDING" "tGravityAcc-mean()-X" 0.957317821803279
12 "STANDING" "tGravityAcc-mean()-Y" -0.21886535557377
12 "STANDING" "tGravityAcc-mean()-Z" -0.0395382767304918
12 "STANDING" "tBodyAccJerk-mean()-X" 0.0744631761967213
12 "STANDING" "tBodyAccJerk-mean()-Y" 0.0100480041062295
12 "STANDING" "tBodyAccJerk-mean()-Z" -0.00788131384131148
12 "STANDING" "tBodyGyro-mean()-X" -0.0300030427426229
12 "STANDING" "tBodyGyro-mean()-Y" -0.0700083750360656
12 "STANDING" "tBodyGyro-mean()-Z" 0.074256819
12 "STANDING" "tBodyGyroJerk-mean()-X" -0.0976380412377049
12 "STANDING" "tBodyGyroJerk-mean()-Y" -0.0409520826508197
12 "STANDING" "tBodyGyroJerk-mean()-Z" -0.0482863736885246
12 "STANDING" "tBodyAccMag-mean()" -0.941459935081967
12 "STANDING" "tGravityAccMag-mean()" -0.941459935081967
12 "STANDING" "tBodyAccJerkMag-mean()" -0.968790683278689
12 "STANDING" "tBodyGyroMag-mean()" -0.888101372786885
12 "STANDING" "tBodyGyroJerkMag-mean()" -0.969289973606557
12 "STANDING" "fBodyAcc-mean()-X" -0.976469472295082
12 "STANDING" "fBodyAcc-mean()-Y" -0.932775677704918
12 "STANDING" "fBodyAcc-mean()-Z" -0.947178200163934
12 "STANDING" "fBodyAccJerk-mean()-X" -0.971971634098361
12 "STANDING" "fBodyAccJerk-mean()-Y" -0.95329178
12 "STANDING" "fBodyAccJerk-mean()-Z" -0.971122527868852
12 "STANDING" "fBodyGyro-mean()-X" -0.890292711147541
12 "STANDING" "fBodyGyro-mean()-Y" -0.948251856721312
12 "STANDING" "fBodyGyro-mean()-Z" -0.95260195295082
12 "STANDING" "fBodyAccMag-mean()" -0.945217802786885
12 "STANDING" "fBodyBodyAccJerkMag-mean()" -0.960859009508197
12 "STANDING" "fBodyBodyGyroMag-mean()" -0.902356765573771
12 "STANDING" "fBodyBodyGyroJerkMag-mean()" -0.963059791967213
12 "STANDING" "tBodyAcc-std()-X" -0.981243992459016
12 "STANDING" "tBodyAcc-std()-Y" -0.923140254098361
12 "STANDING" "tBodyAcc-std()-Z" -0.920684800114754
